   0.29000	   0.04000	   0.04000	   0.00000	   0.00000	   0.20000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.02000	   0.02000	   0.02000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.04000	   0.31000	   0.06000	   0.02000	   0.00000	   0.20000	   0.00000	   0.20000	   0.00000	   0.00000	   0.00000	   0.02000	   0.02000	   0.02000	   0.00000	   0.02000	   0.02000	   0.02000	   0.00000	   0.00000
   0.04000	   0.06000	   0.31000	   0.02000	   0.00000	   0.20000	   0.00000	   0.20000	   0.00000	   0.00000	   0.00000	   0.02000	   0.02000	   0.02000	   0.00000	   0.02000	   0.02000	   0.02000	   0.00000	   0.00000
   0.00000	   0.01000	   0.01000	   0.26000	   0.00000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.01000	   0.01000	   0.00000	   0.00000
   0.00000	   0.00000	   0.00000	   0.00000	   0.28000	   0.02000	   0.02000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.20000	   0.20000	   0.20000	   0.00000	   0.02000	   0.40000	   0.02000	   0.08000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.00000	   0.00000	   0.00000	   0.00000	   0.02000	   0.02000	   0.28000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.04000	   0.00000	   0.33000	   0.02000	   0.02000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.02000	   0.28000	   0.02000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.02000	   0.02000	   0.28000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.00000	   0.10000
   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.26000	   0.01000	   0.01000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.02000	   0.02000	   0.02000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000	   0.00000	   0.01000	   0.28000	   0.03000	   0.01000	   0.01000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.02000	   0.02000	   0.02000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000	   0.00000	   0.01000	   0.03000	   0.28000	   0.01000	   0.01000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.02000	   0.02000	   0.02000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.01000	   0.26000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.01000	   0.00000	   0.26000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.00000	   0.01000	   0.01000	   0.01000	   0.00000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.26000	   0.01000	   0.01000	   0.00000	   0.00000
   0.00000	   0.01000	   0.01000	   0.01000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.28000	   0.03000	   0.01000	   0.01000
   0.00000	   0.01000	   0.01000	   0.01000	   0.00000	   0.00000	   0.00000	   0.10000	   0.10000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.03000	   0.28000	   0.01000	   0.01000
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.01000	   0.26000	   0.00000
   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.10000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.01000	   0.01000	   0.00000	   0.26000
