   0.07669	   0.06743	   0.06743	   0.00637	   0.01240	   0.12840	   0.01240	   0.05104	   0.00096	   0.00096	   0.00158	   0.03369	   0.03369	   0.03053	   0.00158	   0.00637	   0.00643	   0.00643	   0.00003	   0.00003
   0.06743	   0.11438	   0.09875	   0.03133	   0.01288	   0.15392	   0.01288	   0.13478	   0.01252	   0.01252	   0.00160	   0.03691	   0.03691	   0.03371	   0.00160	   0.03133	   0.03449	   0.03449	   0.00158	   0.00158
   0.06743	   0.09875	   0.11438	   0.03133	   0.01288	   0.15392	   0.01288	   0.13478	   0.01252	   0.01252	   0.00160	   0.03691	   0.03691	   0.03371	   0.00160	   0.03133	   0.03449	   0.03449	   0.00158	   0.00158
   0.00318	   0.01566	   0.01566	   0.02810	   0.00024	   0.01276	   0.00024	   0.04187	   0.00578	   0.00578	   0.00001	   0.00161	   0.00161	   0.00159	   0.00001	   0.01248	   0.01403	   0.01403	   0.00078	   0.00078
   0.01240	   0.01288	   0.01288	   0.00048	   0.05029	   0.03448	   0.02491	   0.00645	   0.00003	   0.00003	   0.02676	   0.03844	   0.03844	   0.00620	   0.00548	   0.00048	   0.00048	   0.00048	   0.00000	   0.00000
   0.12840	   0.15392	   0.15392	   0.02552	   0.03448	   0.26050	   0.03448	   0.14766	   0.00645	   0.00645	   0.00620	   0.07660	   0.07660	   0.06420	   0.00620	   0.02552	   0.02648	   0.02648	   0.00048	   0.00048
   0.01240	   0.01288	   0.01288	   0.00048	   0.02491	   0.03448	   0.05029	   0.00645	   0.00003	   0.00003	   0.00548	   0.03844	   0.03844	   0.00620	   0.02676	   0.00048	   0.00048	   0.00048	   0.00000	   0.00000
   0.02552	   0.06739	   0.06739	   0.04187	   0.00322	   0.07383	   0.00322	   0.13130	   0.02884	   0.02884	   0.00024	   0.01324	   0.01324	   0.01276	   0.00024	   0.04187	   0.05343	   0.05343	   0.00578	   0.00578
   0.00048	   0.00626	   0.00626	   0.00578	   0.00002	   0.00322	   0.00002	   0.02884	   0.05026	   0.02488	   0.00000	   0.00024	   0.00024	   0.00024	   0.00000	   0.00578	   0.03802	   0.03802	   0.02676	   0.00548
   0.00048	   0.00626	   0.00626	   0.00578	   0.00002	   0.00322	   0.00002	   0.02884	   0.02488	   0.05026	   0.00000	   0.00024	   0.00024	   0.00024	   0.00000	   0.00578	   0.03802	   0.03802	   0.00548	   0.02676
   0.00158	   0.00160	   0.00160	   0.00002	   0.02676	   0.00620	   0.00548	   0.00048	   0.00000	   0.00000	   0.02614	   0.01207	   0.01207	   0.00079	   0.00077	   0.00002	   0.00002	   0.00002	   0.00000	   0.00000
   0.03369	   0.03691	   0.03691	   0.00322	   0.03844	   0.07660	   0.03844	   0.02648	   0.00048	   0.00048	   0.01207	   0.05662	   0.04099	   0.01685	   0.01207	   0.00322	   0.00325	   0.00325	   0.00002	   0.00002
   0.03369	   0.03691	   0.03691	   0.00322	   0.03844	   0.07660	   0.03844	   0.02648	   0.00048	   0.00048	   0.01207	   0.04099	   0.05662	   0.01685	   0.01207	   0.00322	   0.00325	   0.00325	   0.00002	   0.00002
   0.03053	   0.03371	   0.03371	   0.00318	   0.00620	   0.06420	   0.00620	   0.02552	   0.00048	   0.00048	   0.00079	   0.01685	   0.01685	   0.03089	   0.00079	   0.00318	   0.00322	   0.00322	   0.00002	   0.00002
   0.00158	   0.00160	   0.00160	   0.00002	   0.00548	   0.00620	   0.02676	   0.00048	   0.00000	   0.00000	   0.00077	   0.01207	   0.01207	   0.00079	   0.02614	   0.00002	   0.00002	   0.00002	   0.00000	   0.00000
   0.00318	   0.01566	   0.01566	   0.01248	   0.00024	   0.01276	   0.00024	   0.04187	   0.00578	   0.00578	   0.00001	   0.00161	   0.00161	   0.00159	   0.00001	   0.02810	   0.01403	   0.01403	   0.00078	   0.00078
   0.00322	   0.01725	   0.01725	   0.01403	   0.00024	   0.01324	   0.00024	   0.05343	   0.03802	   0.03802	   0.00001	   0.00162	   0.00162	   0.00161	   0.00001	   0.01403	   0.05377	   0.03815	   0.01206	   0.01206
   0.00322	   0.01725	   0.01725	   0.01403	   0.00024	   0.01324	   0.00024	   0.05343	   0.03802	   0.03802	   0.00001	   0.00162	   0.00162	   0.00161	   0.00001	   0.01403	   0.03815	   0.05377	   0.01206	   0.01206
   0.00002	   0.00079	   0.00079	   0.00078	   0.00000	   0.00024	   0.00000	   0.00578	   0.02676	   0.00548	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00078	   0.01206	   0.01206	   0.02614	   0.00077
   0.00002	   0.00079	   0.00079	   0.00078	   0.00000	   0.00024	   0.00000	   0.00578	   0.00548	   0.02676	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00078	   0.01206	   0.01206	   0.00077	   0.02614
