   0.05527	   0.06101	   0.06101	   0.00965	   0.01318	   0.10600	   0.01318	   0.05668	   0.00260	   0.00260	   0.00232	   0.03033	   0.03033	   0.02568	   0.00232	   0.00965	   0.01012	   0.01012	   0.00023	   0.00023
   0.06101	   0.09181	   0.08790	   0.02689	   0.01448	   0.13434	   0.01448	   0.11308	   0.01351	   0.01351	   0.00244	   0.03539	   0.03539	   0.03051	   0.00244	   0.02689	   0.03160	   0.03160	   0.00235	   0.00235
   0.06101	   0.08790	   0.09181	   0.02689	   0.01448	   0.13434	   0.01448	   0.11308	   0.01351	   0.01351	   0.00244	   0.03539	   0.03539	   0.03051	   0.00244	   0.02689	   0.03160	   0.03160	   0.00235	   0.00235
   0.00482	   0.01344	   0.01344	   0.01253	   0.00065	   0.01417	   0.00065	   0.02820	   0.00546	   0.00546	   0.00006	   0.00253	   0.00253	   0.00241	   0.00006	   0.00862	   0.01074	   0.01074	   0.00106	   0.00106
   0.01318	   0.01448	   0.01448	   0.00130	   0.02563	   0.03149	   0.01691	   0.01023	   0.00023	   0.00023	   0.01276	   0.02403	   0.02403	   0.00659	   0.00468	   0.00130	   0.00132	   0.00132	   0.00001	   0.00001
   0.10600	   0.13434	   0.13434	   0.02834	   0.03149	   0.22047	   0.03149	   0.14179	   0.01023	   0.01023	   0.00659	   0.06618	   0.06618	   0.05300	   0.00659	   0.02834	   0.03094	   0.03094	   0.00130	   0.00130
   0.01318	   0.01448	   0.01448	   0.00130	   0.01691	   0.03149	   0.02563	   0.01023	   0.00023	   0.00023	   0.00468	   0.02403	   0.02403	   0.00659	   0.01276	   0.00130	   0.00132	   0.00132	   0.00001	   0.00001
   0.02834	   0.05654	   0.05654	   0.02820	   0.00512	   0.07090	   0.00512	   0.09640	   0.02254	   0.02254	   0.00065	   0.01547	   0.01547	   0.01417	   0.00065	   0.02820	   0.03911	   0.03911	   0.00546	   0.00546
   0.00130	   0.00675	   0.00675	   0.00546	   0.00012	   0.00512	   0.00012	   0.02254	   0.02543	   0.01670	   0.00001	   0.00066	   0.00066	   0.00065	   0.00001	   0.00546	   0.02287	   0.02287	   0.01274	   0.00467
   0.00130	   0.00675	   0.00675	   0.00546	   0.00012	   0.00512	   0.00012	   0.02254	   0.01670	   0.02543	   0.00001	   0.00066	   0.00066	   0.00065	   0.00001	   0.00546	   0.02287	   0.02287	   0.00467	   0.01274
   0.00232	   0.00244	   0.00244	   0.00012	   0.01276	   0.00659	   0.00468	   0.00130	   0.00001	   0.00001	   0.00971	   0.00796	   0.00796	   0.00116	   0.00099	   0.00012	   0.00012	   0.00012	   0.00000	   0.00000
   0.03033	   0.03539	   0.03539	   0.00506	   0.02403	   0.06618	   0.02403	   0.03094	   0.00132	   0.00132	   0.00796	   0.03499	   0.03108	   0.01517	   0.00796	   0.00506	   0.00529	   0.00529	   0.00012	   0.00012
   0.03033	   0.03539	   0.03539	   0.00506	   0.02403	   0.06618	   0.02403	   0.03094	   0.00132	   0.00132	   0.00796	   0.03108	   0.03499	   0.01517	   0.00796	   0.00506	   0.00529	   0.00529	   0.00012	   0.00012
   0.02568	   0.03051	   0.03051	   0.00482	   0.00659	   0.05300	   0.00659	   0.02834	   0.00130	   0.00130	   0.00116	   0.01517	   0.01517	   0.01675	   0.00116	   0.00482	   0.00506	   0.00506	   0.00012	   0.00012
   0.00232	   0.00244	   0.00244	   0.00012	   0.00468	   0.00659	   0.01276	   0.00130	   0.00001	   0.00001	   0.00099	   0.00796	   0.00796	   0.00116	   0.00971	   0.00012	   0.00012	   0.00012	   0.00000	   0.00000
   0.00482	   0.01344	   0.01344	   0.00862	   0.00065	   0.01417	   0.00065	   0.02820	   0.00546	   0.00546	   0.00006	   0.00253	   0.00253	   0.00241	   0.00006	   0.01253	   0.01074	   0.01074	   0.00106	   0.00106
   0.00506	   0.01580	   0.01580	   0.01074	   0.00066	   0.01547	   0.00066	   0.03911	   0.02287	   0.02287	   0.00006	   0.00265	   0.00265	   0.00253	   0.00006	   0.01074	   0.03036	   0.02645	   0.00786	   0.00786
   0.00506	   0.01580	   0.01580	   0.01074	   0.00066	   0.01547	   0.00066	   0.03911	   0.02287	   0.02287	   0.00006	   0.00265	   0.00265	   0.00253	   0.00006	   0.01074	   0.02645	   0.03036	   0.00786	   0.00786
   0.00012	   0.00118	   0.00118	   0.00106	   0.00001	   0.00065	   0.00001	   0.00546	   0.01274	   0.00467	   0.00000	   0.00006	   0.00006	   0.00006	   0.00000	   0.00106	   0.00786	   0.00786	   0.00971	   0.00099
   0.00012	   0.00118	   0.00118	   0.00106	   0.00001	   0.00065	   0.00001	   0.00546	   0.00467	   0.01274	   0.00000	   0.00006	   0.00006	   0.00006	   0.00000	   0.00106	   0.00786	   0.00786	   0.00099	   0.00971
