   0.12850	   0.06760	   0.06760	   0.00160	   0.00800	   0.16000	   0.00800	   0.03200	   0.00000	   0.00000	   0.00040	   0.03380	   0.03380	   0.03300	   0.00040	   0.00160	   0.00160	   0.00160	   0.00000	   0.00000
   0.06760	   0.16330	   0.10080	   0.03320	   0.00800	   0.17600	   0.00800	   0.16400	   0.00800	   0.00800	   0.00040	   0.03460	   0.03460	   0.03380	   0.00040	   0.03320	   0.03400	   0.03400	   0.00040	   0.00040
   0.06760	   0.10080	   0.16330	   0.03320	   0.00800	   0.17600	   0.00800	   0.16400	   0.00800	   0.00800	   0.00040	   0.03460	   0.03460	   0.03380	   0.00040	   0.03320	   0.03400	   0.03400	   0.00040	   0.00040
   0.00080	   0.01660	   0.01660	   0.07830	   0.00000	   0.00800	   0.00000	   0.06600	   0.00400	   0.00400	   0.00000	   0.00040	   0.00040	   0.00040	   0.00000	   0.01580	   0.01620	   0.01620	   0.00020	   0.00020
   0.00800	   0.00800	   0.00800	   0.00000	   0.10920	   0.03400	   0.03160	   0.00160	   0.00000	   0.00000	   0.05600	   0.06400	   0.06400	   0.00400	   0.00400	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.16000	   0.17600	   0.17600	   0.01600	   0.03400	   0.31400	   0.03400	   0.13840	   0.00160	   0.00160	   0.00400	   0.08800	   0.08800	   0.08000	   0.00400	   0.01600	   0.01600	   0.01600	   0.00000	   0.00000
   0.00800	   0.00800	   0.00800	   0.00000	   0.03160	   0.03400	   0.10920	   0.00160	   0.00000	   0.00000	   0.00400	   0.06400	   0.06400	   0.00400	   0.05600	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.01600	   0.08200	   0.08200	   0.06600	   0.00080	   0.06920	   0.00080	   0.19290	   0.03260	   0.03260	   0.00000	   0.00800	   0.00800	   0.00800	   0.00000	   0.06600	   0.07400	   0.07400	   0.00400	   0.00400
   0.00000	   0.00400	   0.00400	   0.00400	   0.00000	   0.00080	   0.00000	   0.03260	   0.10920	   0.03160	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00400	   0.06400	   0.06400	   0.05600	   0.00400
   0.00000	   0.00400	   0.00400	   0.00400	   0.00000	   0.00080	   0.00000	   0.03260	   0.03160	   0.10920	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00400	   0.06400	   0.06400	   0.00400	   0.05600
   0.00040	   0.00040	   0.00040	   0.00000	   0.05600	   0.00400	   0.00400	   0.00000	   0.00000	   0.00000	   0.07780	   0.01570	   0.01570	   0.00020	   0.00020	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.03380	   0.03460	   0.03460	   0.00080	   0.06400	   0.08800	   0.06400	   0.01600	   0.00000	   0.00000	   0.01570	   0.11080	   0.04830	   0.01690	   0.01570	   0.00080	   0.00080	   0.00080	   0.00000	   0.00000
   0.03380	   0.03460	   0.03460	   0.00080	   0.06400	   0.08800	   0.06400	   0.01600	   0.00000	   0.00000	   0.01570	   0.04830	   0.11080	   0.01690	   0.01570	   0.00080	   0.00080	   0.00080	   0.00000	   0.00000
   0.03300	   0.03380	   0.03380	   0.00080	   0.00400	   0.08000	   0.00400	   0.01600	   0.00000	   0.00000	   0.00020	   0.01690	   0.01690	   0.07900	   0.00020	   0.00080	   0.00080	   0.00080	   0.00000	   0.00000
   0.00040	   0.00040	   0.00040	   0.00000	   0.00400	   0.00400	   0.05600	   0.00000	   0.00000	   0.00000	   0.00020	   0.01570	   0.01570	   0.00020	   0.07780	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000
   0.00080	   0.01660	   0.01660	   0.01580	   0.00000	   0.00800	   0.00000	   0.06600	   0.00400	   0.00400	   0.00000	   0.00040	   0.00040	   0.00040	   0.00000	   0.07830	   0.01620	   0.01620	   0.00020	   0.00020
   0.00080	   0.01700	   0.01700	   0.01620	   0.00000	   0.00800	   0.00000	   0.07400	   0.06400	   0.06400	   0.00000	   0.00040	   0.00040	   0.00040	   0.00000	   0.01620	   0.11010	   0.04760	   0.01570	   0.01570
   0.00080	   0.01700	   0.01700	   0.01620	   0.00000	   0.00800	   0.00000	   0.07400	   0.06400	   0.06400	   0.00000	   0.00040	   0.00040	   0.00040	   0.00000	   0.01620	   0.04760	   0.11010	   0.01570	   0.01570
   0.00000	   0.00020	   0.00020	   0.00020	   0.00000	   0.00000	   0.00000	   0.00400	   0.05600	   0.00400	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00020	   0.01570	   0.01570	   0.07780	   0.00020
   0.00000	   0.00020	   0.00020	   0.00020	   0.00000	   0.00000	   0.00000	   0.00400	   0.00400	   0.05600	   0.00000	   0.00000	   0.00000	   0.00000	   0.00000	   0.00020	   0.01570	   0.01570	   0.00020	   0.07780
